Dep_Code,Arr_Code,Dep_Date,Arr_Date,airline,baggage,flightstops,totaltime,Scrap_Date,triptype,price
DXB,LHR,8/22/2025 9:20,8/22/2025 0:00,BA,Without Baggage,0,460,8/5/2025,oneway,291.84
DXB,LHR,8/22/2025 11:45,8/22/2025 0:00,QR,With Baggage,1,1300,8/5/2025,oneway,292.45
DXB,LHR,8/22/2025 11:45,8/22/2025 0:00,QR,With Baggage,1,795,8/5/2025,oneway,294.24
DXB,STN,8/22/2025 4:25,8/22/2025 0:00,PC,With Baggage,1,855,8/5/2025,oneway,300.59
DXB,STN,8/22/2025 4:25,8/22/2025 0:00,PC,With Baggage,1,980,8/5/2025,oneway,300.59
DXB,LCY,8/22/2025 1:50,8/22/2025 0:00,AZ,Without Baggage,2,860,8/5/2025,oneway,306.87
DXB,LCY,8/22/2025 1:50,8/22/2025 0:00,AZ,Without Baggage,2,1025,8/5/2025,oneway,306.87
DXB,LGW,8/22/2025 5:50,8/22/2025 0:00,QR,With Baggage,1,635,8/5/2025,oneway,307.32
DXB,LHR,8/22/2025 9:20,8/22/2025 0:00,BA,Without Baggage,0,460,8/5/2025,oneway,308.55
DXB,LTN,8/22/2025 19:50,8/22/2025 0:00,XY,Without Baggage,2,375,8/5/2025,oneway,313.84
DXB,LHR,8/22/2025 13:55,8/22/2025 0:00,TK,With Baggage,2,1345,8/5/2025,oneway,315.36
DXB,LHR,8/22/2025 13:55,8/22/2025 0:00,TK,With Baggage,2,1140,8/5/2025,oneway,315.36
DXB,LHR,8/22/2025 10:30,8/22/2025 0:00,TK,With Baggage,2,1140,8/5/2025,oneway,315.36
DXB,LHR,8/22/2025 13:55,8/22/2025 0:00,TK,With Baggage,2,895,8/5/2025,oneway,315.36
DXB,LHR,8/22/2025 7:35,8/22/2025 0:00,TK,With Baggage,2,1140,8/5/2025,oneway,315.36
DXB,LGW,8/22/2025 19:50,8/22/2025 0:00,XY,Without Baggage,2,685,8/5/2025,oneway,318.57
DXB,LHR,8/22/2025 12:05,8/22/2025 0:00,BA,Without Baggage,0,460,8/5/2025,oneway,322.18
DXB,LHR,8/22/2025 3:10,8/22/2025 0:00,TK,Without Baggage,2,305,8/5/2025,oneway,325.92
DXB,LHR,8/22/2025 3:10,8/22/2025 0:00,TK,Without Baggage,2,575,8/5/2025,oneway,326.08
DXB,LGW,8/22/2025 17:00,8/22/2025 0:00,GF,With Baggage,2,1590,8/5/2025,oneway,333.14
DXB,LHR,8/22/2025 13:15,8/22/2025 0:00,QR,With Baggage,1,705,8/5/2025,oneway,335.4
DXB,LHR,8/22/2025 13:15,8/22/2025 0:00,QR,With Baggage,1,1210,8/5/2025,oneway,335.4
DXB,LGW,8/22/2025 5:50,8/22/2025 0:00,QR,With Baggage,2,585,8/5/2025,oneway,335.94
DXB,LHR,8/22/2025 12:55,8/22/2025 0:00,GF,With Baggage,2,1530,8/5/2025,oneway,337.83
DXB,LHR,8/22/2025 13:15,8/22/2025 0:00,QR,With Baggage,1,705,8/5/2025,oneway,339.3
DXB,LHR,8/22/2025 12:05,8/22/2025 0:00,BA,Without Baggage,0,460,8/5/2025,oneway,339.49
DXB,LGW,8/22/2025 2:00,8/22/2025 0:00,TK,With Baggage,2,645,8/5/2025,oneway,343.51
DXB,LGW,8/22/2025 17:00,8/22/2025 0:00,GF,With Baggage,2,905,8/5/2025,oneway,344.33
DXB,LHR,8/22/2025 5:00,8/22/2025 0:00,SV,With Baggage,1,735,8/5/2025,oneway,347.53
DXB,LHR,8/22/2025 1:00,8/22/2025 0:00,BI,With Baggage,0,500,8/5/2025,oneway,349.39
DXB,LGW,8/22/2025 17:00,8/22/2025 0:00,GF,With Baggage,2,440,8/5/2025,oneway,349.76
DXB,LGW,8/22/2025 17:00,8/22/2025 0:00,GF,With Baggage,2,570,8/5/2025,oneway,356.27
DXB,LTN,8/22/2025 2:00,8/22/2025 0:00,TK,With Baggage,2,1125,8/5/2025,oneway,358.32
DXB,LGW,8/22/2025 17:00,8/22/2025 0:00,GF,With Baggage,2,845,8/5/2025,oneway,359.64
DXB,STN,8/22/2025 4:25,8/22/2025 0:00,PC,With Baggage,1,730,8/5/2025,oneway,361.05
DXB,LCY,8/22/2025 1:50,8/22/2025 0:00,AZ,Without Baggage,1,1045,8/5/2025,oneway,363.49
DXB,LHR,8/22/2025 14:55,8/22/2025 0:00,AT,With Baggage,1,1790,8/5/2025,oneway,364.46
DXB,LHR,8/22/2025 5:00,8/22/2025 0:00,SV,With Baggage,1,735,8/5/2025,oneway,364.46
XNB,LHR,8/22/2025 22:30,8/22/2025 0:00,EY,Without Baggage,1,1185,8/5/2025,oneway,366.01
DXB,LTN,8/22/2025 2:00,8/22/2025 0:00,TK,With Baggage,2,515,8/5/2025,oneway,369.07
DXB,LHR,8/22/2025 1:00,8/22/2025 0:00,BI,With Baggage,0,500,8/5/2025,oneway,373.12
DXB,STN,8/22/2025 2:00,8/22/2025 0:00,TK,With Baggage,2,585,8/5/2025,oneway,375.47
DXB,LGW,8/22/2025 23:00,8/22/2025 0:00,SV,With Baggage,1,1020,8/5/2025,oneway,377.72
DXB,LHR,8/22/2025 15:45,8/22/2025 0:00,EK,With Baggage,0,450,8/5/2025,oneway,378.18
DXB,LGW,8/22/2025 2:45,8/22/2025 0:00,EK,With Baggage,0,455,8/5/2025,oneway,378.18
DXB,LGW,8/22/2025 8:00,8/22/2025 0:00,EK,With Baggage,0,455,8/5/2025,oneway,378.18
DXB,LGW,8/22/2025 14:55,8/22/2025 0:00,EK,With Baggage,0,470,8/5/2025,oneway,378.18
DXB,LTN,8/22/2025 2:00,8/22/2025 0:00,TK,With Baggage,2,1495,8/5/2025,oneway,378.27
XNB,LHR,8/22/2025 21:55,8/22/2025 0:00,EY,Without Baggage,1,1220,8/5/2025,oneway,380.14
XNB,LHR,8/22/2025 18:45,8/22/2025 0:00,EY,Without Baggage,1,1410,8/5/2025,oneway,380.14
DXB,LHR,8/22/2025 14:55,8/22/2025 0:00,AT,With Baggage,1,1790,8/5/2025,oneway,382.01
DXB,LHR,8/22/2025 19:15,8/22/2025 0:00,AI,With Baggage,1,1080,8/5/2025,oneway,384.44
DXB,LGW,8/22/2025 21:00,8/22/2025 0:00,SV,With Baggage,1,1140,8/5/2025,oneway,385.65
DXB,LHR,8/22/2025 18:55,8/22/2025 0:00,AI,With Baggage,1,1100,8/5/2025,oneway,391.43
DXB,LGW,8/22/2025 2:00,8/22/2025 0:00,TK,With Baggage,2,615,8/5/2025,oneway,392.35
DXB,LHR,8/22/2025 19:15,8/22/2025 0:00,AI,With Baggage,1,1080,8/5/2025,oneway,396.64
DXB,LGW,8/22/2025 7:35,8/22/2025 0:00,TK,With Baggage,2,965,8/5/2025,oneway,400.47
DXB,STN,8/22/2025 7:35,8/22/2025 0:00,TK,With Baggage,2,935,8/5/2025,oneway,403.88
DXB,LTN,8/22/2025 7:35,8/22/2025 0:00,TK,With Baggage,2,390,8/5/2025,oneway,405.83
DXB,LGW,8/22/2025 7:35,8/22/2025 0:00,TK,With Baggage,2,420,8/5/2025,oneway,405.83
DXB,LHR,8/22/2025 23:25,8/22/2025 0:00,QR,With Baggage,1,600,8/5/2025,oneway,411.89
DXB,LHR,8/22/2025 13:15,8/22/2025 0:00,QR,With Baggage,1,610,8/5/2025,oneway,411.89
DXB,LHR,8/22/2025 5:50,8/22/2025 0:00,QR,With Baggage,1,625,8/5/2025,oneway,411.89
DXB,LHR,8/22/2025 5:50,8/22/2025 0:00,QR,With Baggage,1,675,8/5/2025,oneway,411.89
DXB,LGW,8/22/2025 7:35,8/22/2025 0:00,TK,With Baggage,2,290,8/5/2025,oneway,411.99
DXB,LHR,8/22/2025 23:40,8/22/2025 0:00,AI,With Baggage,1,1370,8/5/2025,oneway,412.9
DXB,LGW,8/22/2025 7:35,8/22/2025 0:00,TK,With Baggage,2,900,8/5/2025,oneway,418.32
DXB,LHR,8/22/2025 13:55,8/22/2025 0:00,TK,With Baggage,2,805,8/5/2025,oneway,419.7
DXB,LHR,8/22/2025 7:35,8/22/2025 0:00,TK,With Baggage,2,940,8/5/2025,oneway,420.92
DXB,LHR,8/22/2025 14:15,8/22/2025 0:00,EK,With Baggage,0,445,8/5/2025,oneway,421.95
DXB,LHR,8/22/2025 2:30,8/22/2025 0:00,EK,With Baggage,0,455,8/5/2025,oneway,421.95
DXB,STN,8/22/2025 8:20,8/22/2025 0:00,EK,With Baggage,0,455,8/5/2025,oneway,421.95
DXB,LHR,8/22/2025 13:55,8/22/2025 0:00,TK,With Baggage,2,445,8/5/2025,oneway,429.87
DXB,STN,8/22/2025 7:35,8/22/2025 0:00,TK,With Baggage,2,1380,8/5/2025,oneway,431.84
DXB,STN,8/22/2025 7:35,8/22/2025 0:00,TK,With Baggage,2,320,8/5/2025,oneway,432.04
DXB,LHR,8/22/2025 13:55,8/22/2025 0:00,TK,With Baggage,2,675,8/5/2025,oneway,436.74
DXB,LHR,8/22/2025 11:05,8/22/2025 0:00,WY,With Baggage,1,665,8/5/2025,oneway,440.99
DXB,LHR,8/22/2025 6:05,8/22/2025 0:00,WY,With Baggage,1,965,8/5/2025,oneway,440.99
DXB,LHR,8/22/2025 0:15,8/22/2025 0:00,AI,With Baggage,1,855,8/5/2025,oneway,441.55
DXB,LHR,8/22/2025 7:35,8/22/2025 0:00,TK,With Baggage,2,345,8/5/2025,oneway,444.45
DXB,LGW,8/22/2025 7:35,8/22/2025 0:00,TK,With Baggage,2,1065,8/5/2025,oneway,445.26
DXB,LHR,8/22/2025 20:40,8/22/2025 0:00,AI,With Baggage,1,1070,8/5/2025,oneway,449.25
DXB,LHR,8/22/2025 7:35,8/22/2025 0:00,TK,With Baggage,2,300,8/5/2025,oneway,450.34
DXB,LTN,8/22/2025 7:35,8/22/2025 0:00,TK,With Baggage,2,1430,8/5/2025,oneway,453.7
DXB,LHR,8/22/2025 7:35,8/22/2025 0:00,TK,With Baggage,2,1010,8/5/2025,oneway,454.26
DXB,LHR,8/22/2025 0:15,8/22/2025 0:00,AI,With Baggage,1,855,8/5/2025,oneway,456.02
DXB,LHR,8/22/2025 11:05,8/22/2025 0:00,WY,With Baggage,1,665,8/5/2025,oneway,461.14
DXB,LHR,8/22/2025 7:45,8/22/2025 0:00,EK,With Baggage,0,460,8/5/2025,oneway,470.74
DXB,LHR,8/22/2025 9:40,8/22/2025 0:00,EK,With Baggage,0,465,8/5/2025,oneway,470.74
DXB,LHR,8/22/2025 11:25,8/22/2025 0:00,EK,With Baggage,0,465,8/5/2025,oneway,470.74
XNB,LHR,8/22/2025 16:25,8/22/2025 0:00,EY,Without Baggage,1,1400,8/5/2025,oneway,474.16
DXB,LHR,8/22/2025 23:20,8/22/2025 0:00,QR,With Baggage,1,605,8/5/2025,oneway,479.13
DXB,LHR,8/22/2025 23:25,8/22/2025 0:00,QR,With Baggage,1,625,8/5/2025,oneway,479.13
DXB,LHR,8/22/2025 23:20,8/22/2025 0:00,QR,With Baggage,1,630,8/5/2025,oneway,479.13
DXB,LHR,8/22/2025 23:25,8/22/2025 0:00,QR,With Baggage,1,1015,8/5/2025,oneway,479.13
DXB,LHR,8/22/2025 23:20,8/22/2025 0:00,QR,With Baggage,1,1020,8/5/2025,oneway,479.13
DXB,LHR,8/22/2025 0:50,8/22/2025 0:00,LH,With Baggage,1,650,8/5/2025,oneway,482.91
DXB,LHR,8/22/2025 14:55,8/22/2025 0:00,AT,With Baggage,1,1735,8/5/2025,oneway,483.93
XNB,LHR,8/22/2025 10:20,8/22/2025 0:00,EY,Without Baggage,1,685,8/5/2025,oneway,492.74
XNB,LHR,8/22/2025 10:20,8/22/2025 0:00,EY,Without Baggage,1,1420,8/5/2025,oneway,498.94
DXB,LGW,8/22/2025 1:15,8/22/2025 0:00,LX,With Baggage,2,670,8/5/2025,oneway,508.38
DXB,LHR,8/22/2025 0:50,8/22/2025 0:00,LH,With Baggage,1,650,8/5/2025,oneway,513.15
DXB,LHR,8/22/2025 14:15,8/22/2025 0:00,EK,With Baggage,0,445,8/5/2025,oneway,525.6
DXB,LHR,8/22/2025 15:45,8/22/2025 0:00,EK,With Baggage,0,450,8/5/2025,oneway,525.6
DXB,LHR,8/22/2025 2:30,8/22/2025 0:00,EK,With Baggage,0,455,8/5/2025,oneway,525.6
DXB,LHR,8/22/2025 1:00,8/22/2025 0:00,KL,Without Baggage,1,660,8/5/2025,oneway,528.57
DXB,STN,8/22/2025 14:15,8/22/2025 0:00,EK,With Baggage,0,450,8/5/2025,oneway,535.17
DXB,LHR,8/22/2025 1:15,8/22/2025 0:00,LX,With Baggage,1,580,8/5/2025,oneway,535.6
DXB,LCY,8/22/2025 1:00,8/22/2025 0:00,KL,Without Baggage,1,1160,8/5/2025,oneway,539.75
XNB,LGW,8/22/2025 22:30,8/22/2025 0:00,EY,With Baggage,2,880,8/5/2025,oneway,542.04
DXB,LHR,8/22/2025 20:30,8/22/2025 0:00,MU,With Baggage,1,1510,8/5/2025,oneway,550.64
DXB,LHR,8/22/2025 5:50,8/22/2025 0:00,QR,With Baggage,2,905,8/5/2025,oneway,566.44
DXB,LHR,8/22/2025 1:15,8/22/2025 0:00,LX,With Baggage,1,580,8/5/2025,oneway,566.71
XNB,STN,8/22/2025 22:30,8/22/2025 0:00,EY,With Baggage,2,1170,8/5/2025,oneway,569.35
DXB,LHR,8/22/2025 7:45,8/22/2025 0:00,EK,With Baggage,0,460,8/5/2025,oneway,574.6
DXB,LHR,8/22/2025 9:40,8/22/2025 0:00,EK,With Baggage,0,465,8/5/2025,oneway,574.6
DXB,LHR,8/22/2025 11:25,8/22/2025 0:00,EK,With Baggage,0,465,8/5/2025,oneway,574.6
DXB,LHR,8/22/2025 0:50,8/22/2025 0:00,LH,With Baggage,1,710,8/5/2025,oneway,578.54
XNB,LGW,8/22/2025 22:30,8/22/2025 0:00,EY,With Baggage,2,1285,8/5/2025,oneway,580.47
DXB,LHR,8/22/2025 21:55,8/22/2025 0:00,KU,With Baggage,1,1270,8/5/2025,oneway,587.46
DXB,LHR,8/22/2025 0:50,8/22/2025 0:00,LH,With Baggage,1,590,8/5/2025,oneway,599.27
DXB,LHR,8/22/2025 0:40,8/22/2025 0:00,AF,Without Baggage,1,620,8/5/2025,oneway,627.13
DXB,LHR,8/22/2025 21:55,8/22/2025 0:00,KU,With Baggage,1,1270,8/5/2025,oneway,638.97
DXB,LHR,8/22/2025 0:50,8/22/2025 0:00,LH,With Baggage,2,550,8/5/2025,oneway,647.03
DXB,LHR,8/22/2025 0:50,8/22/2025 0:00,LH,With Baggage,2,695,8/5/2025,oneway,647.1
DXB,LHR,8/22/2025 1:15,8/22/2025 0:00,LX,With Baggage,1,790,8/5/2025,oneway,655.73
DXB,LGW,8/22/2025 0:50,8/22/2025 0:00,LH,With Baggage,2,565,8/5/2025,oneway,656.96
DXB,LHR,8/22/2025 0:10,8/22/2025 0:00,CA,With Baggage,1,1235,8/5/2025,oneway,663.47
DXB,LHR,8/22/2025 19:00,8/22/2025 0:00,MS,With Baggage,1,1295,8/5/2025,oneway,665.61
DXB,LHR,8/22/2025 1:50,8/22/2025 0:00,WB,With Baggage,1,1930,8/5/2025,oneway,675.57
DXB,LHR,8/22/2025 5:20,8/22/2025 0:00,MS,With Baggage,1,675,8/5/2025,oneway,679.94
DXB,LHR,8/22/2025 11:45,8/22/2025 0:00,MS,With Baggage,1,740,8/5/2025,oneway,691.79
DXB,LHR,8/22/2025 16:20,8/22/2025 0:00,MS,With Baggage,1,1160,8/5/2025,oneway,692.72
DXB,LTN,8/22/2025 5:50,8/22/2025 0:00,QR,With Baggage,2,330,8/5/2025,oneway,697.89
DXB,LHR,8/22/2025 17:10,8/22/2025 0:00,ET,With Baggage,1,1010,8/5/2025,oneway,701.98
DXB,LHR,8/22/2025 0:55,8/22/2025 0:00,KQ,With Baggage,1,1100,8/5/2025,oneway,718.89
DXB,LHR,8/22/2025 0:55,8/22/2025 0:00,KQ,With Baggage,1,1100,8/5/2025,oneway,744.08
DXB,LHR,8/22/2025 17:10,8/22/2025 0:00,ET,With Baggage,1,1010,8/5/2025,oneway,765.63
DXB,LHR,8/22/2025 4:05,8/22/2025 0:00,SV,With Baggage,1,695,8/5/2025,oneway,937.88
DXB,LHR,8/22/2025 6:30,8/22/2025 0:00,RJ,With Baggage,1,715,8/5/2025,oneway,1122.32
DXB,LHR,8/22/2025 6:30,8/22/2025 0:00,RJ,With Baggage,1,715,8/5/2025,oneway,1159.31
DXB,LHR,8/22/2025 21:50,8/22/2025 0:00,RJ,With Baggage,1,1235,8/5/2025,oneway,1225.76
DXB,LTN,8/22/2025 12:30,8/22/2025 0:00,HY,With Baggage,2,835,8/5/2025,oneway,1318.99
DXB,LCY,8/22/2025 3:30,8/22/2025 0:00,EK,With Baggage,1,575,8/5/2025,oneway,1320.67
DXB,LTN,8/22/2025 12:30,8/22/2025 0:00,HY,With Baggage,2,555,8/5/2025,oneway,1327.66
DXB,LHR,8/22/2025 22:55,8/22/2025 0:00,CX,With Baggage,1,1480,8/5/2025,oneway,1404.84
DXB,LHR,8/22/2025 1:15,8/22/2025 0:00,LX,With Baggage,2,720,8/5/2025,oneway,1714.72
LGW,BOM,8/28/2025 16:05,8/28/2025 0:00,W9,Without Baggage,2,1085,8/5/2025,oneway,194.23
LGW,BOM,8/28/2025 16:05,8/28/2025 0:00,W9,Without Baggage,2,1505,8/5/2025,oneway,194.23
LGW,BOM,8/28/2025 16:05,8/28/2025 0:00,W9,Without Baggage,2,1505,8/5/2025,oneway,194.23
LGW,BOM,8/28/2025 16:05,8/28/2025 0:00,W9,Without Baggage,2,2525,8/5/2025,oneway,194.23
LGW,BOM,8/28/2025 16:05,8/28/2025 0:00,W9,Without Baggage,2,1435,8/5/2025,oneway,196.16
LGW,BOM,8/28/2025 16:05,8/28/2025 0:00,W9,Without Baggage,2,1435,8/5/2025,oneway,196.16
LGW,BOM,8/28/2025 16:05,8/28/2025 0:00,W9,Without Baggage,2,1435,8/5/2025,oneway,196.16
LGW,BOM,8/28/2025 16:05,8/28/2025 0:00,W9,Without Baggage,2,1435,8/5/2025,oneway,196.16
LGW,BOM,8/28/2025 16:05,8/28/2025 0:00,W9,Without Baggage,2,1435,8/5/2025,oneway,196.16
STN,BOM,8/28/2025 16:45,8/28/2025 0:00,PC,With Baggage,2,1230,8/5/2025,oneway,216.5
STN,BOM,8/28/2025 14:40,8/28/2025 0:00,PC,With Baggage,2,1230,8/5/2025,oneway,216.5
STN,BOM,8/28/2025 12:15,8/28/2025 0:00,PC,With Baggage,2,1230,8/5/2025,oneway,216.5
STN,BOM,8/28/2025 8:00,8/28/2025 0:00,PC,With Baggage,2,1230,8/5/2025,oneway,216.5
STN,BOM,8/28/2025 14:40,8/28/2025 0:00,PC,Without Baggage,2,1150,8/5/2025,oneway,219.81
STN,BOM,8/28/2025 12:15,8/28/2025 0:00,PC,Without Baggage,2,1150,8/5/2025,oneway,219.81
STN,BOM,8/28/2025 8:00,8/28/2025 0:00,PC,Without Baggage,2,1150,8/5/2025,oneway,219.81
STN,BOM,8/28/2025 11:50,8/28/2025 0:00,TK,Without Baggage,2,1225,8/5/2025,oneway,220.94
STN,BOM,8/28/2025 23:10,8/28/2025 0:00,B5,Without Baggage,2,1225,8/5/2025,oneway,220.94
LHR,BOM,8/28/2025 20:50,8/28/2025 0:00,WY,With Baggage,1,740,8/5/2025,oneway,230.9
LHR,BOM,8/28/2025 20:50,8/28/2025 0:00,WY,With Baggage,1,1760,8/5/2025,oneway,230.9
LGW,BOM,8/28/2025 9:00,8/28/2025 0:00,QR,With Baggage,1,760,8/5/2025,oneway,231.72
LGW,BOM,8/28/2025 14:55,8/28/2025 0:00,QR,With Baggage,1,760,8/5/2025,oneway,236.48
LHR,BOM,8/28/2025 21:45,8/28/2025 0:00,EY,Without Baggage,1,1035,8/5/2025,oneway,241.54
LGW,BOM,8/28/2025 21:50,8/28/2025 0:00,W9,Without Baggage,2,790,8/5/2025,oneway,241.97
LGW,BOM,8/28/2025 9:00,8/28/2025 0:00,QR,With Baggage,1,790,8/5/2025,oneway,246.73
LHR,BOM,8/28/2025 10:00,8/28/2025 0:00,GF,With Baggage,1,1825,8/5/2025,oneway,249.88
LHR,BOM,8/28/2025 9:00,8/28/2025 0:00,QR,With Baggage,1,790,8/5/2025,oneway,252.79
LHR,BOM,8/28/2025 20:50,8/28/2025 0:00,WY,With Baggage,1,1760,8/5/2025,oneway,252.89
LHR,BOM,8/28/2025 20:50,8/28/2025 0:00,WY,With Baggage,1,740,8/5/2025,oneway,252.89
LHR,BOM,8/28/2025 21:45,8/28/2025 0:00,EY,Without Baggage,1,1035,8/5/2025,oneway,254.55
LHR,BOM,8/28/2025 15:05,8/28/2025 0:00,QR,With Baggage,1,750,8/5/2025,oneway,256.36
LHR,BOM,8/28/2025 17:05,8/28/2025 0:00,RJ,With Baggage,1,1880,8/5/2025,oneway,256.55
LHR,BOM,8/28/2025 10:00,8/28/2025 0:00,SV,With Baggage,1,825,8/5/2025,oneway,262.89
LHR,BOM,8/28/2025 22:10,8/28/2025 0:00,SV,With Baggage,1,1330,8/5/2025,oneway,262.89
LHR,BOM,8/28/2025 10:00,8/28/2025 0:00,GF,With Baggage,1,1825,8/5/2025,oneway,263.2
LHR,BOM,8/28/2025 8:40,8/28/2025 0:00,KL,Without Baggage,1,665,8/5/2025,oneway,265.21
LHR,BOM,8/28/2025 6:15,8/28/2025 0:00,AF,Without Baggage,1,755,8/5/2025,oneway,266.0
LHR,BOM,8/28/2025 9:00,8/28/2025 0:00,QR,With Baggage,1,790,8/5/2025,oneway,266.21
LHR,BOM,8/28/2025 9:00,8/28/2025 0:00,QR,Without Baggage,1,790,8/5/2025,oneway,266.68
LHR,BOM,8/28/2025 8:05,8/28/2025 0:00,QR,Without Baggage,1,845,8/5/2025,oneway,266.68
LGW,BOM,8/28/2025 15:00,8/28/2025 0:00,SV,With Baggage,1,835,8/5/2025,oneway,266.7
LHR,BOM,8/28/2025 19:15,8/28/2025 0:00,KL,Without Baggage,1,1470,8/5/2025,oneway,266.81
LHR,BOM,8/28/2025 19:25,8/28/2025 0:00,QR,With Baggage,1,1605,8/5/2025,oneway,267.82
LHR,BOM,8/28/2025 15:05,8/28/2025 0:00,QR,With Baggage,1,750,8/5/2025,oneway,269.92
LHR,BOM,8/28/2025 17:05,8/28/2025 0:00,RJ,With Baggage,1,1880,8/5/2025,oneway,270.11
LCY,BOM,8/28/2025 8:40,8/28/2025 0:00,KL,Without Baggage,1,665,8/5/2025,oneway,270.19
LHR,BOM,8/28/2025 9:30,8/28/2025 0:00,EY,Without Baggage,1,1025,8/5/2025,oneway,271.22
LCY,BOM,8/28/2025 17:50,8/28/2025 0:00,KL,Without Baggage,1,1555,8/5/2025,oneway,271.84
LHR,BOM,8/28/2025 10:00,8/28/2025 0:00,SV,With Baggage,1,825,8/5/2025,oneway,276.68
LHR,BOM,8/28/2025 22:10,8/28/2025 0:00,SV,With Baggage,1,1330,8/5/2025,oneway,276.68
LHR,BOM,8/28/2025 22:05,8/28/2025 0:00,J2,Without Baggage,1,1470,8/5/2025,oneway,280.89
LGW,BOM,8/28/2025 7:00,8/28/2025 0:00,U2,Without Baggage,2,855,8/5/2025,oneway,284.42
LGW,BOM,8/28/2025 11:20,8/28/2025 0:00,U2,Without Baggage,2,755,8/5/2025,oneway,285.48
LGW,BOM,8/28/2025 10:55,8/28/2025 0:00,TK,Without Baggage,2,755,8/5/2025,oneway,286.68
LHR,BOM,8/28/2025 10:00,8/28/2025 0:00,GF,With Baggage,1,865,8/5/2025,oneway,286.7
LHR,BOM,8/28/2025 22:05,8/28/2025 0:00,J2,Without Baggage,1,1470,8/5/2025,oneway,295.35
LHR,BOM,8/28/2025 10:00,8/28/2025 0:00,GF,With Baggage,1,865,8/5/2025,oneway,297.76
STN,BOM,8/28/2025 15:45,8/28/2025 0:00,RJ,With Baggage,1,1960,8/5/2025,oneway,300.71
LHR,BOM,8/28/2025 13:50,8/28/2025 0:00,AI,With Baggage,0,590,8/5/2025,oneway,306.78
LHR,BOM,8/28/2025 21:05,8/28/2025 0:00,AI,With Baggage,0,590,8/5/2025,oneway,306.78
LHR,BOM,8/28/2025 14:45,8/28/2025 0:00,KL,Without Baggage,2,1045,8/5/2025,oneway,308.59
LGW,BOM,8/28/2025 5:45,8/28/2025 0:00,U2,Without Baggage,2,915,8/5/2025,oneway,313.97
LHR,BOM,8/28/2025 9:30,8/28/2025 0:00,EY,Without Baggage,2,390,8/5/2025,oneway,313.97
LHR,BOM,8/28/2025 21:05,8/28/2025 0:00,AI,With Baggage,0,590,8/5/2025,oneway,314.49
LHR,BOM,8/28/2025 13:50,8/28/2025 0:00,AI,With Baggage,0,590,8/5/2025,oneway,314.49
LGW,BOM,8/28/2025 8:20,8/28/2025 0:00,U2,Without Baggage,2,1075,8/5/2025,oneway,314.64
LGW,BOM,8/28/2025 8:20,8/28/2025 0:00,U2,Without Baggage,2,1075,8/5/2025,oneway,314.64
LHR,BOM,8/28/2025 22:25,8/28/2025 0:00,TK,Without Baggage,2,765,8/5/2025,oneway,317.78
STN,BOM,8/28/2025 21:10,8/28/2025 0:00,EK,With Baggage,1,755,8/5/2025,oneway,317.85
LHR,BOM,8/28/2025 15:20,8/28/2025 0:00,BA,Without Baggage,2,1005,8/5/2025,oneway,321.2
LHR,BOM,8/28/2025 14:20,8/28/2025 0:00,BA,Without Baggage,2,1065,8/5/2025,oneway,321.2
LGW,BOM,8/28/2025 10:05,8/28/2025 0:00,EK,With Baggage,1,710,8/5/2025,oneway,321.6
LCY,BOM,8/28/2025 15:30,8/28/2025 0:00,CJ,Without Baggage,2,1010,8/5/2025,oneway,336.17
LCY,BOM,8/28/2025 15:30,8/28/2025 0:00,CJ,Without Baggage,2,1105,8/5/2025,oneway,336.17
LHR,BOM,8/28/2025 8:55,8/28/2025 0:00,LX,Without Baggage,2,1040,8/5/2025,oneway,338.54
LHR,BOM,8/28/2025 14:40,8/28/2025 0:00,SV,With Baggage,1,855,8/5/2025,oneway,342.65
LHR,BOM,8/28/2025 22:15,8/28/2025 0:00,EK,With Baggage,1,690,8/5/2025,oneway,344.28
LHR,BOM,8/28/2025 22:10,8/28/2025 0:00,SV,With Baggage,2,405,8/5/2025,oneway,346.43
LHR,BOM,8/28/2025 21:45,8/28/2025 0:00,AI,With Baggage,1,865,8/5/2025,oneway,356.31
LCY,BOM,8/28/2025 14:55,8/28/2025 0:00,BA,Without Baggage,2,1020,8/5/2025,oneway,359.37
LHR,BOM,8/28/2025 14:40,8/28/2025 0:00,SV,With Baggage,1,855,8/5/2025,oneway,359.4
LHR,BOM,8/28/2025 15:35,8/28/2025 0:00,BA,Without Baggage,2,970,8/5/2025,oneway,362.15
LHR,BOM,8/28/2025 15:35,8/28/2025 0:00,BA,Without Baggage,2,1065,8/5/2025,oneway,362.15
LHR,BOM,8/28/2025 21:45,8/28/2025 0:00,AI,With Baggage,1,865,8/5/2025,oneway,369.36
LHR,BOM,8/28/2025 9:40,8/28/2025 0:00,MS,With Baggage,1,710,8/5/2025,oneway,381.91
LGW,BOM,8/28/2025 5:20,8/28/2025 0:00,TK,With Baggage,1,1160,8/5/2025,oneway,388.79
LGW,BOM,8/28/2025 10:55,8/28/2025 0:00,TK,With Baggage,1,825,8/5/2025,oneway,391.98
LHR,BOM,8/28/2025 11:40,8/28/2025 0:00,VS,Without Baggage,0,570,8/5/2025,oneway,395.04
LHR,BOM,8/28/2025 18:45,8/28/2025 0:00,VS,Without Baggage,0,575,8/5/2025,oneway,395.04
LHR,BOM,8/28/2025 9:40,8/28/2025 0:00,MS,With Baggage,1,710,8/5/2025,oneway,398.54
